Line,RECS,UsedAlt_m,GHead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,mereni
880,865,62,286,49.184960,15.887022,582.40,25099,1012.70
880,866,61,286,49.185028,15.886565,584.00,25100,955.52
880,867,61,286,49.185083,15.886107,585.20,25101,1008.22
880,868,61,284,49.185135,15.885654,586.40,25102,1020.09
880,869,60,283,49.185172,15.885197,587.00,25103,1034.78
880,870,61,282,49.185178,15.884734,587.90,25104,1016.56
880,871,60,279,49.185175,15.884276,588.30,25105,974.80
880,872,60,276,49.185157,15.883814,588.10,25106,1060.77
880,873,59,273,49.185140,15.883352,588.70,25107,1019.44
880,874,58,271,49.185132,15.882934,589.00,25108,1016.43
880,875,57,269,49.185108,15.882464,591.50,25109,1071.45
880,876,57,268,49.185083,15.882017,593.00,25110,1032.37
880,877,56,267,49.185058,15.881587,593.90,25111,1011.06
880,878,56,267,49.185033,15.881161,594.30,25112,994.72
880,879,55,267,49.185015,15.880742,594.70,25113,966.78
880,880,55,266,49.184990,15.880284,597.90,25114,970.44
880,881,54,266,49.184970,15.879847,599.90,25115,1086.20
880,882,54,266,49.184953,15.879412,602.20,25116,1013.30
880,883,54,266,49.184938,15.878977,604.10,25117,1014.53
880,884,54,267,49.184925,15.878547,606.00,25118,978.73
880,885,52,267,49.184910,15.878120,607.50,25119,935.31
880,886,52,267,49.184895,15.877697,608.40,25120,962.33
880,887,52,267,49.184883,15.877274,609.90,25121,1041.47
880,888,51,268,49.184870,15.876854,612.40,25122,1018.45
880,889,50,268,49.184866,15.876461,614.80,25123,1047.21
880,890,50,268,49.184865,15.876046,618.80,25124,1068.23
880,891,50,269,49.184866,15.875644,622.90,25125,1157.44
880,892,49,270,49.184873,15.875252,626.60,25126,1202.00
880,893,46,270,49.184882,15.874849,630.80,25127,1123.14
880,894,45,271,49.184893,15.874452,633.30,25128,1196.03
880,895,44,272,49.184910,15.874056,635.30,25129,1222.17
880,896,44,272,49.184928,15.873659,636.30,25130,1124.44
880,897,47,274,49.184947,15.873262,636.90,25131,1158.60
880,898,49,274,49.184967,15.872869,636.60,25132,1102.88
880,899,54,275,49.184981,15.872471,635.90,25133,1095.53
880,900,60,275,49.184993,15.872067,636.20,25134,1115.24
880,901,66,274,49.185007,15.871662,635.90,25135,1094.14
880,902,70,274,49.185015,15.871244,635.80,25136,1101.53
880,903,74,274,49.185028,15.870832,634.10,25137,1083.98
880,904,77,274,49.185037,15.870414,632.90,25138,1128.32
880,905,79,273,49.185040,15.869992,631.60,25139,1100.25
870,906,81,273,49.185042,15.869571,630.50,25140,1100.93
870,907,81,272,49.185038,15.869146,629.20,25141,1091.24
870,908,79,272,49.185030,15.868721,628.00,25142,1064.04
870,909,79,271,49.185017,15.868291,626.80,25143,1106.07
870,910,76,270,49.184997,15.867861,626.00,25144,1083.29
870,911,74,269,49.184968,15.867431,625.30,25145,1114.90
870,912,71,268,49.184938,15.866994,624.70,25146,1076.27
870,913,69,267,49.184908,15.866552,623.90,25147,1035.84
870,914,67,266,49.184895,15.866102,623.20,25148,1093.72
870,915,67,266,49.184902,15.865647,621.80,25149,998.13
870,916,66,267,49.184930,15.865189,620.00,25150,1032.38
870,917,67,269,49.184970,15.864726,619.10,25151,1066.57
870,918,68,272,49.185010,15.864259,618.10,25152,1060.62
870,919,68,275,49.185032,15.863787,617.10,25153,1066.48
870,920,68,276,49.185020,15.863321,616.50,25154,1045.12
870,921,69,275,49.184972,15.862861,615.10,25155,1056.65
870,922,70,272,49.184888,15.862414,614.00,25156,1021.41
870,923,72,268,49.184758,15.862006,613.20,25157,1019.13
870,924,72,261,49.184602,15.861624,611.30,25158,1099.61
870,925,73,254,49.184410,15.861291,610.60,25159,1019.14
870,926,74,246,49.184190,15.861011,609.60,25160,1028.35
870,927,75,237,49.183947,15.860782,609.00,25161,1087.10
870,928,78,229,49.183690,15.860622,608.00,25162,1046.60
870,929,79,221,49.183435,15.860481,607.60,25163,1107.35
870,930,81,213,49.183175,15.860387,607.20,25164,1108.00
870,931,85,206,49.182917,15.860456,607.40,25165,1101.44
870,932,89,197,49.182670,15.860582,607.10,25166,1066.87
870,933,90,186,49.182442,15.860787,606.70,25167,1172.34
870,934,90,176,49.182238,15.861057,606.40,25168,1148.67
870,935,90,163,49.182075,15.861341,602.50,25169,1192.66
870,936,90,151,49.181947,15.861679,599.90,25170,1104.58
870,937,87,141,49.181858,15.862046,597.00,25171,1168.73
870,938,86,131,49.181803,15.862432,594.50,25172,1211.16
870,939,82,121,49.181778,15.862834,592.20,25173,1171.18
870,940,77,112,49.181755,15.863236,589.90,25174,1203.72
870,941,73,105,49.181763,15.863631,589.80,25175,1101.53
870,942,71,99,49.181758,15.864031,589.50,25176,1085.64
870,943,67,95,49.181763,15.864419,589.10,25177,1124.94
870,944,65,93,49.181768,15.864812,589.40,25178,1165.95
870,945,61,91,49.181777,15.865191,589.00,25179,1122.79
870,946,59,90,49.181787,15.865564,589.00,25180,1074.98
870,947,57,90,49.181803,15.865924,588.70,25181,1130.28
870,948,56,88,49.181820,15.866281,589.20,25182,1162.80
870,949,55,88,49.181840,15.866629,589.40,25183,1259.43
870,950,54,87,49.181860,15.866966,589.60,25184,1299.38
870,951,53,86,49.181883,15.867296,589.90,25185,1282.50
870,952,52,86,49.181910,15.867614,590.40,25186,1251.20
870,953,50,85,49.181950,15.867919,591.20,25187,1130.70
870,954,48,84,49.182012,15.868212,592.30,25188,1083.37
870,955,48,81,49.182100,15.868486,593.20,25189,1043.64
870,956,46,77,49.182200,15.868746,593.90,25190,1034.88
870,957,45,72,49.182313,15.868982,594.80,25191,1035.72
870,958,45,67,49.182423,15.869204,595.30,25192,1021.62
870,959,44,61,49.182552,15.869432,597.50,25193,996.63
870,960,44,57,49.182667,15.869657,598.80,25194,961.10
870,961,43,54,49.182775,15.869896,600.40,25195,983.76
870,962,42,53,49.182882,15.870136,601.40,25196,975.06
870,963,44,54,49.182983,15.870389,601.90,25197,926.74
870,964,44,54,49.183083,15.870619,600.70,25198,1013.01
870,965,43,56,49.183178,15.870866,600.20,25199,931.91
870,966,45,58,49.183258,15.871114,599.50,25200,937.49
870,967,45,60,49.183323,15.871377,599.40,25201,895.80
870,968,44,62,49.183375,15.871642,600.10,25202,879.66
870,969,44,65,49.183413,15.871911,600.90,25203,836.12
870,970,43,69,49.183435,15.872191,602.10,25204,823.20
870,971,42,74,49.183443,15.872474,604.50,25205,891.03
870,972,41,78,49.183445,15.872752,606.60,25206,823.69
870,973,41,83,49.183440,15.873029,608.90,25207,894.25
870,974,40,87,49.183423,15.873304,611.40,25208,985.01
870,975,40,90,49.183405,15.873577,614.10,25209,1018.20
870,976,40,93,49.183385,15.873854,616.90,25210,1169.70
870,977,40,95,49.183368,15.874132,618.60,25211,1184.42
870,978,39,96,49.183360,15.874417,619.30,25212,1320.85
870,979,38,96,49.183357,15.874709,620.30,25213,1285.54
870,980,35,95,49.183360,15.875004,620.70,25214,1199.26
870,981,33,93,49.183366,15.875305,621.60,25215,1073.33
870,982,32,92,49.183375,15.875611,622.00,25216,1121.38
870,983,29,91,49.183383,15.875924,621.50,25217,1121.36
870,984,28,89,49.183398,15.876244,621.10,25218,1093.44
870,985,28,88,49.183418,15.876574,620.80,25219,1010.24
870,986,29,87,49.183445,15.876911,620.10,25220,962.09
870,987,30,87,49.183472,15.877251,619.00,25221,932.12
870,988,34,85,49.183492,15.877594,616.60,25222,896.43
870,989,41,85,49.183513,15.877939,614.30,25223,952.15
870,990,45,84,49.183538,15.878289,612.20,25224,934.69
870,991,47,84,49.183563,15.878644,610.30,25225,1007.94
870,992,51,85,49.183587,15.879004,608.10,25226,943.28
870,993,51,85,49.183608,15.879369,605.70,25227,948.19
870,994,53,85,49.183627,15.879742,603.80,25228,982.03
870,995,54,86,49.183643,15.880121,601.70,25229,929.59
870,996,53,86,49.183658,15.880506,599.90,25230,1016.12
870,997,53,86,49.183673,15.880896,598.30,25231,993.46
870,998,55,87,49.183688,15.881291,596.30,25232,976.81
870,999,55,87,49.183710,15.881685,594.70,25233,1006.40
870,1000,55,87,49.183723,15.882092,593.20,25234,987.98
870,1001,54,87,49.183737,15.882497,591.60,25235,987.93
870,1002,54,87,49.183750,15.882901,589.70,25236,971.66
870,1003,55,88,49.183760,15.883307,588.30,25237,972.32
870,1004,54,88,49.183770,15.883712,587.30,25238,1005.44
870,1005,55,88,49.183777,15.884117,585.90,25239,1008.05
870,1006,54,88,49.183783,15.884531,584.70,25240,962.90
870,1007,55,89,49.183787,15.884944,583.50,25241,1023.57
870,1008,55,89,49.183791,15.885356,582.50,25242,962.91
870,1009,55,89,49.183798,15.885770,581.50,25243,994.29
870,1010,53,90,49.183805,15.886189,579.90,25244,925.14
870,1011,54,90,49.183812,15.886610,577.90,25245,967.52
870,1012,54,89,49.183820,15.887032,576.00,25246,1026.74
870,1013,54,89,49.183827,15.887457,575.50,25247,981.79
870,1014,53,89,49.183833,15.887884,575.10,25248,1019.20
870,1015,52,89,49.183838,15.888309,574.80,25249,986.08
870,1016,52,89,49.183845,15.888736,574.50,25250,954.33
870,1017,53,89,49.183855,15.889162,574.90,25251,959.11
870,1018,52,89,49.183865,15.889591,576.10,25252,980.60
870,1019,52,89,49.183872,15.890019,577.00,25253,996.60
870,1020,53,89,49.183878,15.890447,577.10,25254,919.70
870,1021,54,89,49.183885,15.890880,577.40,25255,946.87
870,1022,55,89,49.183895,15.891319,577.70,25256,1023.76
870,1023,55,89,49.183906,15.891749,577.00,25257,952.72
870,1024,56,89,49.183915,15.892184,576.50,25258,980.57
870,1025,58,89,49.183922,15.892622,576.80,25259,968.92
870,1026,59,89,49.183928,15.893062,577.20,25260,970.59
870,1027,58,89,49.183938,15.893504,577.00,25261,1033.74
870,1028,61,89,49.183947,15.893949,576.00,25262,1057.36
870,1029,63,89,49.183955,15.894397,574.50,25263,1085.14
870,1030,65,89,49.183967,15.894842,572.80,25264,1089.05
870,1031,65,89,49.183978,15.895292,570.90,25265,1092.58
870,1032,66,89,49.183992,15.895742,569.00,25266,1075.36
870,1033,68,89,49.184002,15.896197,567.40,25267,1060.61
870,1034,68,89,49.184008,15.896654,566.20,25268,1162.83
870,1035,68,89,49.184012,15.897106,564.90,25269,1092.55
870,1036,68,89,49.184012,15.897566,564.20,25270,1096.45
870,1037,68,89,49.184005,15.898039,563.80,25271,1088.41
870,1038,70,90,49.183998,15.898507,563.00,25272,1063.45
870,1039,71,91,49.183993,15.898974,562.00,25273,1116.24
870,1040,70,91,49.183985,15.899441,560.70,25274,1123.80
870,1041,70,92,49.183975,15.899909,559.30,25275,1100.47
870,1042,68,92,49.183965,15.900381,558.20,25276,1107.50
870,1043,67,92,49.183957,15.900852,556.90,25277,1100.36
870,1044,65,92,49.183947,15.901326,555.70,25278,1114.06
870,1045,64,93,49.183938,15.901801,554.70,25279,1073.12
870,1046,62,92,49.183930,15.902276,554.00,25280,1168.89
870,1047,62,92,49.183922,15.902750,553.40,25281,1120.19
870,1048,63,92,49.183925,15.903256,553.00,25282,1168.49
870,1049,63,92,49.183930,15.903726,552.00,25283,1220.47
870,1050,63,91,49.183943,15.904205,551.70,25284,1170.09
870,1051,64,91,49.183965,15.904691,552.20,25285,1200.85
870,1052,66,90,49.183990,15.905177,552.20,25286,1208.78
870,1053,67,88,49.184025,15.905659,551.60,25287,1193.51
870,1054,67,87,49.184061,15.906144,550.70,25288,1238.66
870,1055,68,86,49.184103,15.906631,550.10,25289,1222.66
870,1056,70,85,49.184143,15.907126,550.00,25290,1178.16
870,1057,70,84,49.184185,15.907596,548.40,25291,1163.20
870,1058,69,84,49.184220,15.908072,547.20,25292,1163.58
870,1059,69,83,49.184252,15.908549,546.10,25293,1182.11
870,1060,68,84,49.184275,15.909022,544.90,25294,1165.11
870,1061,67,84,49.184290,15.909492,543.60,25295,1248.37
870,1062,67,85,49.184297,15.909959,542.60,25296,1174.22
870,1063,67,86,49.184302,15.910424,541.70,25297,1284.03
870,1064,66,88,49.184305,15.910889,540.90,25298,1216.73
870,1065,65,89,49.184302,15.911351,539.70,25299,1219.06
870,1066,64,90,49.184290,15.911810,539.10,25300,1233.02
870,1067,64,91,49.184275,15.912272,538.60,25301,1190.08
870,1068,62,92,49.184265,15.912732,537.90,25302,1172.60
870,1069,63,92,49.184241,15.913192,537.30,25303,1155.22
870,1070,63,93,49.184220,15.913654,536.50,25304,1143.96
870,1071,62,94,49.184200,15.914117,536.00,25305,1209.25
870,1072,62,94,49.184182,15.914591,536.10,25306,1186.87
870,1073,63,94,49.184162,15.915064,535.90,25307,1168.37
870,1074,64,95,49.184140,15.915532,535.10,25308,1100.63
870,1075,66,95,49.184132,15.916009,535.50,25309,1160.23
870,1076,66,94,49.184130,15.916491,536.50,25310,1183.44
870,1077,66,93,49.184133,15.916967,537.10,25311,1174.45
870,1078,67,93,49.184140,15.917446,537.20,25312,1129.81
870,1079,68,91,49.184148,15.917919,536.90,25313,1166.93
870,1080,68,90,49.184165,15.918391,536.70,25314,1123.70
870,1081,69,89,49.184185,15.918867,536.90,25315,1144.66
870,1082,69,89,49.184208,15.919336,537.00,25316,1084.26
870,1083,68,88,49.184238,15.919799,536.60,25317,1106.20
870,1084,68,87,49.184275,15.920261,536.50,25318,1212.40
870,1085,67,86,49.184310,15.920721,536.30,25319,1078.93
870,1086,66,85,49.184343,15.921190,536.40,25320,1094.73
870,1087,64,85,49.184375,15.921654,536.40,25321,1098.90
870,1088,61,84,49.184405,15.922116,536.50,25322,1090.33
870,1089,60,84,49.184428,15.922579,536.80,25323,1081.41
870,1090,58,85,49.184445,15.923037,536.30,25324,1125.05
870,1091,57,86,49.184458,15.923495,535.60,25325,1124.25
870,1092,58,86,49.184468,15.923944,534.40,25326,1203.51
870,1093,59,87,49.184477,15.924397,534.10,25327,1200.01
870,1094,60,88,49.184480,15.924849,533.80,25328,1173.30
870,1095,60,89,49.184480,15.925299,533.50,25329,1148.72
870,1096,60,90,49.184478,15.925751,532.90,25330,1127.83
870,1097,60,90,49.184477,15.926199,532.40,25331,1091.52
870,1098,60,90,49.184475,15.926652,532.10,25332,1121.25
870,1099,61,91,49.184468,15.927109,532.00,25333,1075.62
870,1100,61,91,49.184462,15.927554,532.50,25334,1263.43
870,1101,62,91,49.184455,15.927991,532.40,25335,1248.05
870,1102,63,92,49.184441,15.928447,533.80,25336,1379.24
870,1103,63,92,49.184428,15.928899,534.00,25337,1670.08
870,1104,63,92,49.184417,15.929351,534.10,25338,1820.03
870,1105,64,93,49.184403,15.929801,534.20,25339,1930.62
870,1106,65,93,49.184388,15.930252,534.10,25340,1802.93
870,1107,65,93,49.184373,15.930704,533.90,25341,1613.41
870,1108,65,93,49.184360,15.931159,533.50,25342,1391.57
870,1109,64,94,49.184345,15.931624,533.00,25343,1351.57
870,1110,67,93,49.184333,15.932077,532.10,25344,1227.62
870,1111,67,93,49.184320,15.932526,531.30,25345,1147.41
870,1112,67,93,49.184308,15.932964,530.80,25346,1217.72
870,1113,69,93,49.184293,15.933439,533.30,25347,1270.52
870,1114,69,93,49.184283,15.933904,534.30,25348,1262.13
870,1115,71,93,49.184272,15.934369,534.50,25349,1183.17
870,1116,71,93,49.184263,15.934834,534.20,25350,1203.04
870,1117,73,93,49.184255,15.935299,533.60,25351,1158.82
870,1118,75,93,49.184250,15.935764,533.30,25352,1294.41
870,1119,76,92,49.184240,15.936229,533.00,25353,1271.64
870,1120,77,92,49.184235,15.936696,532.40,25354,1360.80
870,1121,77,92,49.184235,15.937164,531.20,25355,1259.96
870,1122,77,92,49.184238,15.937632,530.20,25356,1260.41
870,1123,79,91,49.184247,15.938101,529.50,25357,1309.27
870,1124,79,91,49.184263,15.938571,528.90,25358,1273.66
870,1125,80,90,49.184283,15.939041,528.00,25359,1304.02
870,1126,78,89,49.184310,15.939512,527.00,25360,1330.07
870,1127,78,88,49.184340,15.939984,527.10,25361,1282.11
870,1128,78,87,49.184370,15.940456,527.40,25362,1299.56
870,1129,77,86,49.184402,15.940929,528.00,25363,1418.19
870,1130,75,86,49.184433,15.941402,528.20,25364,1374.44
870,1131,74,85,49.184460,15.941876,528.10,25365,1321.32
870,1132,74,85,49.184483,15.942347,528.30,25366,1381.31
870,1133,74,85,49.184502,15.942819,528.40,25367,1474.03
870,1134,74,86,49.184510,15.943287,528.70,25368,1463.18
870,1135,74,87,49.184510,15.943754,529.00,25369,1458.75
870,1136,72,88,49.184498,15.944217,529.30,25370,1378.03
870,1137,67,89,49.184480,15.944677,529.70,25371,1388.47
870,1138,64,91,49.184457,15.945139,530.90,25372,1348.83
870,1139,60,92,49.184433,15.945604,532.90,25373,1288.18
870,1140,57,93,49.184402,15.946077,534.50,25374,1310.61
870,1141,55,95,49.184375,15.946539,534.10,25375,1260.73
870,1142,53,95,49.184351,15.947006,533.40,25376,1225.59
870,1143,53,96,49.184325,15.947472,533.50,25377,1351.30
870,1144,52,96,49.184305,15.947940,534.50,25378,1280.91
870,1145,52,96,49.184285,15.948407,535.30,25379,1283.62
870,1146,55,95,49.184265,15.948877,536.00,25380,1277.26
870,1147,58,95,49.184255,15.949341,535.40,25381,1333.92
870,1148,60,94,49.184248,15.949807,535.00,25382,1334.38
870,1149,63,93,49.184245,15.950269,534.10,25383,1332.31
870,1150,65,93,49.184247,15.950729,533.10,25384,1256.17
870,1151,65,92,49.184253,15.951187,532.90,25385,1250.02
870,1152,65,91,49.184265,15.951645,532.50,25386,1317.80
870,1153,64,90,49.184280,15.952106,532.40,25387,1380.19
870,1154,63,90,49.184302,15.952564,531.80,25388,1366.63
870,1155,64,89,49.184330,15.953021,531.00,25389,1562.26
870,1156,63,88,49.184362,15.953479,530.40,25390,1620.82
870,1157,64,87,49.184396,15.953941,530.10,25391,1748.94
860,1158,65,86,49.184433,15.954404,529.10,25392,1627.22
860,1159,65,85,49.184472,15.954864,527.70,25393,1629.03
860,1160,66,84,49.184513,15.955329,527.00,25394,1700.22
860,1161,65,84,49.184553,15.955799,526.80,25395,1753.54
860,1162,67,84,49.184592,15.956272,526.90,25396,1671.13
860,1163,67,84,49.184625,15.956749,526.70,25397,1653.73
860,1164,67,83,49.184660,15.957232,525.90,25398,1678.48
860,1165,65,84,49.184695,15.957716,524.50,25399,1675.65
860,1166,67,84,49.184733,15.958204,522.90,25400,1704.58
860,1167,66,84,49.184773,15.958694,521.30,25401,1690.50
860,1168,68,84,49.184823,15.959187,519.70,25402,1650.10
860,1169,68,84,49.184891,15.959676,519.00,25403,1578.00
860,1170,68,82,49.184992,15.960144,517.70,25404,1585.50
860,1171,68,80,49.185118,15.960599,516.60,25405,1462.55
860,1172,67,77,49.185290,15.961037,516.50,25406,1449.29
860,1173,68,72,49.185471,15.961454,515.90,25407,1459.10
860,1174,68,67,49.185660,15.961856,514.90,25408,1539.96
860,1175,67,62,49.185853,15.962261,514.80,25409,1493.13
860,1176,68,59,49.186028,15.962684,515.30,25410,1432.40
860,1177,68,56,49.186172,15.963111,515.20,25411,1475.93
860,1178,68,57,49.186268,15.963556,515.20,25412,1311.25
860,1179,69,60,49.186321,15.963999,516.30,25413,1343.38
860,1180,72,65,49.186328,15.964436,517.30,25414,1319.61
860,1181,74,72,49.186292,15.964859,518.20,25415,1275.81
860,1182,76,80,49.186213,15.965255,517.60,25416,1292.63
860,1183,77,89,49.186093,15.965611,516.10,25417,1304.73
860,1184,79,98,49.185945,15.965922,515.00,25418,1289.99
860,1185,79,107,49.185757,15.966182,517.00,25419,1199.06
860,1186,79,117,49.185563,15.966380,516.20,25420,1048.32
860,1187,78,127,49.185365,15.966557,515.80,25421,1054.26
860,1188,75,136,49.185168,15.966627,515.60,25422,1034.42
860,1189,74,145,49.184970,15.966752,515.40,25423,1101.13
860,1190,72,152,49.184737,15.966684,509.60,25424,1270.41
860,1191,70,163,49.184538,15.966562,509.90,25425,1458.55
860,1192,70,174,49.184370,15.966319,508.70,25426,1605.08
860,1193,70,190,49.184220,15.965986,507.90,25427,1614.29
860,1194,68,205,49.184102,15.965624,507.10,25428,1599.80
860,1195,68,221,49.184018,15.965307,502.60,25429,1725.55
860,1196,66,232,49.183950,15.964942,500.30,25430,1728.20
860,1197,65,241,49.183903,15.964577,498.80,25431,1771.25
860,1198,61,248,49.183868,15.964175,499.60,25432,1761.45
860,1199,57,254,49.183863,15.963812,499.10,25433,1782.53
860,1200,56,259,49.183872,15.963404,502.00,25434,1811.70
