RECS,Line,DTsc_sec,UsedAlt_m,GHead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,Epoch_sec,ALTsp_m,mereni
381,390,2194,54,309,50.095861,12.543144,1134.20,26735,1334820335,54.66,622.68
382,390,2195,54,310,50.096088,12.542722,1136.80,26736,1334820336,54.66,625.98
383,390,2196,54,310,50.096316,12.542301,1138.20,26737,1334820337,54.29,612.54
384,390,2197,55,310,50.096546,12.541886,1138.50,26738,1334820338,55.18,605.95
385,390,2198,56,310,50.096781,12.541467,1140.30,26739,1334820339,56.67,661.25
386,390,2199,61,310,50.097018,12.541044,1141.20,26740,1334820340,61.45,599.77
387,390,2200,66,310,50.097258,12.540612,1142.40,26741,1334820341,66.29,640.95
388,390,2201,68,310,50.097498,12.540182,1141.90,26742,1334820342,68.28,642.66
389,390,2202,71,310,50.097743,12.539749,1141.70,26743,1334820343,71.99,642.62
390,390,2203,72,310,50.097989,12.539309,1140.90,26744,1334820344,72.97,625.35
391,390,2204,76,311,50.098241,12.538866,1139.90,26745,1334820345,76.40,652.73
392,390,2205,79,311,50.098496,12.538419,1139.10,26746,1334820346,79.84,652.14
393,390,2206,82,311,50.098756,12.537971,1137.90,26747,1334820347,82.88,623.43
394,390,2207,84,311,50.099018,12.537514,1136.70,26748,1334820348,84.05,714.80
395,390,2208,87,311,50.099281,12.537054,1135.30,26749,1334820349,87.06,667.93
396,390,2209,90,311,50.099547,12.536585,1133.80,26750,1334820350,90.03,656.80
397,390,2210,92,311,50.099814,12.536114,1132.70,26751,1334820351,92.41,675.26
398,390,2211,95,311,50.100083,12.535636,1131.30,26752,1334820352,95.38,617.64
399,390,2212,96,311,50.100354,12.535152,1129.70,26753,1334820353,96.51,728.86
400,390,2213,99,311,50.100628,12.534664,1128.30,26754,1334820354,99.32,747.98
401,390,2214,101,311,50.100903,12.534174,1126.80,26755,1334820355,101.43,654.27
402,390,2215,102,311,50.101182,12.533680,1125.30,26756,1334820356,102.99,708.05
403,390,2216,103,311,50.101463,12.533191,1123.40,26757,1334820357,103.26,706.02
404,390,2217,104,311,50.101744,12.532699,1121.10,26758,1334820358,104.16,755.27
405,390,2218,105,311,50.102029,12.532207,1119.20,26759,1334820359,105.21,721.64
406,390,2219,104,311,50.102313,12.531721,1118.20,26760,1334820360,104.39,714.90
407,390,2220,104,311,50.102594,12.531240,1116.70,26761,1334820361,104.47,644.18
408,390,2221,104,311,50.102886,12.530747,1116.00,26762,1334820362,104.24,717.53
409,390,2222,102,312,50.103166,12.530267,1113.20,26763,1334820363,102.83,684.79
410,390,2223,102,312,50.103449,12.529784,1109.80,26764,1334820364,102.99,713.50
411,390,2224,103,312,50.103733,12.529301,1106.10,26765,1334820365,103.96,675.47
412,390,2225,104,312,50.104014,12.528817,1102.60,26766,1334820366,104.16,716.27
413,390,2226,104,312,50.104296,12.528334,1099.70,26767,1334820367,104.47,659.41
414,390,2227,104,312,50.104576,12.527851,1097.00,26768,1334820368,104.90,732.35
415,390,2228,103,312,50.104858,12.527366,1093.40,26769,1334820369,103.42,718.60
416,390,2229,103,312,50.105139,12.526886,1089.10,26770,1334820370,103.07,729.54
417,390,2230,103,311,50.105423,12.526407,1085.40,26771,1334820371,103.26,711.37
418,390,2231,103,312,50.105703,12.525937,1083.40,26772,1334820372,103.07,789.68
419,390,2232,102,312,50.105981,12.525474,1081.80,26773,1334820373,102.09,685.27
420,390,2233,100,312,50.106256,12.525017,1079.40,26774,1334820374,100.29,765.19
421,390,2234,99,312,50.106526,12.524562,1077.00,26775,1334820375,99.40,793.81
422,390,2235,98,312,50.106794,12.524111,1075.80,26776,1334820376,98.07,772.76
423,390,2236,99,312,50.107061,12.523667,1075.40,26777,1334820377,99.04,758.69
424,390,2237,100,312,50.107324,12.523226,1074.10,26778,1334820378,100.96,898.61
425,390,2238,102,312,50.107583,12.522782,1072.50,26779,1334820379,102.60,920.03
426,390,2239,102,312,50.107836,12.522337,1070.50,26780,1334820380,102.75,926.05
427,390,2240,102,312,50.108086,12.521884,1106.60,26781,1334820381,102.91,864.55
428,390,2241,102,311,50.108333,12.521434,1086.40,26782,1334820382,102.75,927.34
429,390,2242,103,311,50.108574,12.520984,1079.70,26783,1334820383,103.73,1023.08
430,390,2243,102,311,50.108809,12.520532,1074.60,26784,1334820384,102.99,955.87
431,390,2244,103,310,50.109041,12.520084,1069.30,26785,1334820385,103.26,1023.51
432,390,2245,101,309,50.109273,12.519637,1066.20,26786,1334820386,101.70,932.50
433,390,2246,101,309,50.109499,12.519189,1063.30,26787,1334820387,101.43,951.36
434,390,2247,100,309,50.109724,12.518746,1059.90,26788,1334820388,100.06,896.30
435,390,2248,98,308,50.109948,12.518306,1057.60,26789,1334820389,98.58,913.41
436,390,2249,96,308,50.110168,12.517865,1055.80,26790,1334820390,96.86,980.87
437,390,2250,95,308,50.110384,12.517424,1054.80,26791,1334820391,95.53,880.09
438,390,2251,95,308,50.110601,12.516986,1055.00,26792,1334820392,95.10,865.25
439,390,2252,94,307,50.110816,12.516550,1053.10,26793,1334820393,94.20,868.62
440,390,2253,93,307,50.111029,12.516117,1051.30,26794,1334820394,93.66,873.80
441,390,2254,92,307,50.111244,12.515689,1049.80,26795,1334820395,92.72,844.97
442,390,2255,92,307,50.111457,12.515269,1047.60,26796,1334820396,92.10,879.50
443,390,2256,91,307,50.111673,12.514857,1047.20,26797,1334820397,91.51,825.16
444,390,2257,91,307,50.111884,12.514454,1047.50,26798,1334820398,91.16,779.85
445,390,2258,89,308,50.112096,12.514061,1047.80,26799,1334820399,89.79,846.99
446,390,2259,88,308,50.112304,12.513671,1048.70,26800,1334820400,88.70,804.76
447,390,2260,87,309,50.112511,12.513291,1048.70,26801,1334820401,87.57,770.61
448,390,2261,85,309,50.112718,12.512917,1049.20,26802,1334820402,85.11,781.54
449,390,2262,82,309,50.112921,12.512549,1050.20,26803,1334820403,82.30,763.10
450,390,2263,80,310,50.113121,12.512190,1051.50,26804,1334820404,80.66,695.33
451,390,2264,79,310,50.113321,12.511842,1053.70,26805,1334820405,79.29,711.40
452,390,2265,77,310,50.113516,12.511494,1057.00,26806,1334820406,77.14,672.41
453,390,2266,75,310,50.113706,12.511149,1061.50,26807,1334820407,75.82,671.35
454,390,2267,74,310,50.113896,12.510811,1065.70,26808,1334820408,75.00,656.75
455,390,2268,74,310,50.114081,12.510471,1068.80,26809,1334820409,74.61,694.91
456,390,2269,74,310,50.114269,12.510134,1070.80,26810,1334820410,74.45,665.22
457,390,2270,73,310,50.114457,12.509797,1073.30,26811,1334820411,73.36,618.63
458,390,2271,72,310,50.114646,12.509457,1075.40,26812,1334820412,72.97,620.26
459,390,2272,72,310,50.114833,12.509117,1077.10,26813,1334820413,72.97,626.31
460,390,2273,74,310,50.115021,12.508772,1079.30,26814,1334820414,74.10,637.60
461,390,2274,74,310,50.115213,12.508426,1081.70,26815,1334820415,75.00,574.02
462,390,2275,74,310,50.115406,12.508076,1083.70,26816,1334820416,74.53,657.76
463,390,2276,76,310,50.115599,12.507722,1085.40,26817,1334820417,76.25,621.09
464,390,2277,76,310,50.115796,12.507362,1087.20,26818,1334820418,76.64,634.92
465,390,2278,79,310,50.115996,12.507002,1088.70,26819,1334820419,79.29,654.48
466,390,2279,79,310,50.116199,12.506642,1090.30,26820,1334820420,79.95,638.18
467,390,2280,80,310,50.116403,12.506275,1091.60,26821,1334820421,80.58,638.32
468,390,2281,82,310,50.116609,12.505906,1093.10,26822,1334820422,82.14,625.99
469,390,2282,83,310,50.116818,12.505529,1094.60,26823,1334820423,83.62,690.78
470,390,2283,86,310,50.117028,12.505149,1095.10,26824,1334820424,86.51,643.58
471,390,2284,87,310,50.117236,12.504764,1094.80,26825,1334820425,87.49,664.84
472,390,2285,90,310,50.117448,12.504374,1095.30,26826,1334820426,90.61,725.40
473,390,2286,92,310,50.117661,12.503982,1095.50,26827,1334820427,92.72,738.33
474,390,2287,93,310,50.117876,12.503594,1095.40,26828,1334820428,93.46,736.31
475,390,2288,92,310,50.118091,12.503202,1095.40,26829,1334820429,92.17,764.91
476,390,2289,91,310,50.118309,12.502809,1095.60,26830,1334820430,91.74,669.59
477,390,2290,92,310,50.118528,12.502416,1095.90,26831,1334820431,92.17,772.07
478,390,2291,92,310,50.118753,12.502012,1095.90,26832,1334820432,92.92,765.61
479,390,2292,94,310,50.118979,12.501617,1094.80,26833,1334820433,94.05,728.68
480,390,2293,93,310,50.119209,12.501217,1094.20,26834,1334820434,93.62,687.78
481,390,2294,93,311,50.119443,12.500819,1093.30,26835,1334820435,93.74,706.65
482,390,2295,93,311,50.119674,12.500417,1093.00,26836,1334820436,93.81,703.98
483,390,2296,93,311,50.119909,12.500017,1093.50,26837,1334820437,93.81,644.94
484,390,2297,93,311,50.120146,12.499619,1094.50,26838,1334820438,93.15,598.96
485,390,2298,93,312,50.120384,12.499227,1094.70,26839,1334820439,93.38,567.42
486,390,2299,92,312,50.120626,12.498837,1094.80,26840,1334820440,92.17,690.93
487,390,2300,91,312,50.120868,12.498447,1094.40,26841,1334820441,91.08,576.09
488,390,2301,87,313,50.121113,12.498061,1094.10,26842,1334820442,87.57,631.87
489,390,2302,84,313,50.121359,12.497676,1094.70,26843,1334820443,84.76,583.53
490,390,2303,80,314,50.121611,12.497291,1095.70,26844,1334820444,80.74,597.03
491,390,2304,78,314,50.121861,12.496904,1096.80,26845,1334820445,78.28,548.82
492,390,2305,77,315,50.122109,12.496515,1097.80,26846,1334820446,77.22,598.56
493,390,2306,76,315,50.122358,12.496127,1098.60,26847,1334820447,76.83,546.34
494,390,2307,76,315,50.122606,12.495742,1099.70,26848,1334820448,76.48,550.48
495,390,2308,77,314,50.122854,12.495357,1101.10,26849,1334820449,77.53,596.05
496,390,2309,78,315,50.123103,12.494979,1103.00,26850,1334820450,78.28,579.08
497,390,2310,78,315,50.123346,12.494607,1105.20,26851,1334820451,78.12,609.15
498,390,2311,76,315,50.123584,12.494241,1107.80,26852,1334820452,76.83,647.88
499,390,2312,75,315,50.123814,12.493881,1111.00,26853,1334820453,75.66,602.69
500,390,2313,74,315,50.124039,12.493529,1115.10,26854,1334820454,74.84,580.10
501,390,2314,75,315,50.124261,12.493187,1119.10,26855,1334820455,75.74,628.04
502,390,2315,75,314,50.124478,12.492851,1122.40,26856,1334820456,75.66,631.51
503,390,2316,75,315,50.124691,12.492517,1125.50,26857,1334820457,75.93,581.77
504,390,2317,75,315,50.124904,12.492186,1127.50,26858,1334820458,75.66,622.05
505,390,2318,75,314,50.125118,12.491856,1129.40,26859,1334820459,75.58,557.57
506,390,2319,75,314,50.125326,12.491522,1131.60,26860,1334820460,75.66,652.10
507,390,2320,74,314,50.125529,12.491187,1134.80,26861,1334820461,74.25,590.63
508,390,2321,72,314,50.125716,12.490871,1137.30,26862,1334820462,72.61,563.98
509,390,2322,70,314,50.125888,12.490567,1138.90,26863,1334820463,70.98,594.90
510,390,2323,70,313,50.126052,12.490267,1140.30,26864,1334820464,70.58,578.65
511,390,2324,69,312,50.126254,12.489921,1146.10,26865,1334820465,69.69,564.65
512,390,2325,69,311,50.126438,12.489592,1149.30,26866,1334820466,69.53,558.54
513,390,2326,69,311,50.126619,12.489257,1151.70,26867,1334820467,69.84,572.77
514,390,2327,69,311,50.126803,12.488921,1153.30,26868,1334820468,69.18,606.93
515,390,2328,68,310,50.126986,12.488577,1154.80,26869,1334820469,68.44,615.60
516,390,2329,67,310,50.127171,12.488226,1155.30,26870,1334820470,67.15,681.86
517,390,2330,65,310,50.127361,12.487867,1154.80,26871,1334820471,65.98,611.82
518,390,2331,64,309,50.127554,12.487502,1153.80,26872,1334820472,64.18,636.14
519,390,2332,62,309,50.127753,12.487130,1152.10,26873,1334820473,62.39,655.99
520,390,2333,60,309,50.127956,12.486755,1150.40,26874,1334820474,60.08,656.57
521,390,2334,58,309,50.128164,12.486376,1149.20,26875,1334820475,58.46,638.12
522,390,2335,57,309,50.128378,12.485997,1147.60,26876,1334820476,57.27,531.19
523,390,2336,57,310,50.128598,12.485609,1147.10,26877,1334820477,57.64,612.24
524,390,2337,58,310,50.128823,12.485222,1146.20,26878,1334820478,58.01,565.80
525,390,2338,57,310,50.129051,12.484830,1145.40,26879,1334820479,57.49,555.54
526,390,2339,58,311,50.129284,12.484437,1144.10,26880,1334820480,58.38,564.12
527,390,2340,58,311,50.129519,12.484037,1143.40,26881,1334820481,58.83,552.64
528,390,2341,60,312,50.129751,12.483642,1141.00,26882,1334820482,60.90,525.68
529,390,2342,61,312,50.129991,12.483240,1139.00,26883,1334820483,61.64,480.92
530,390,2343,65,312,50.130246,12.482819,1138.60,26884,1334820484,65.31,537.80
531,390,2344,69,312,50.130496,12.482406,1137.00,26885,1334820485,69.49,583.26
532,390,2345,73,312,50.130759,12.481976,1136.70,26886,1334820486,73.43,570.38
533,390,2346,76,312,50.131018,12.481545,1136.60,26887,1334820487,76.32,590.31
534,390,2347,76,313,50.131278,12.481131,1133.80,26888,1334820488,76.75,597.11
535,390,2348,78,313,50.131546,12.480700,1133.00,26889,1334820489,78.86,613.62
536,390,2349,81,313,50.131818,12.480271,1131.80,26890,1334820490,81.32,632.90
537,390,2350,85,313,50.132096,12.479829,1131.00,26891,1334820491,85.19,614.51
538,390,2351,86,314,50.132378,12.479384,1130.40,26892,1334820492,86.01,595.04
539,390,2352,86,314,50.132659,12.478954,1128.10,26893,1334820493,86.75,604.73
540,390,2353,86,314,50.132949,12.478521,1127.20,26894,1334820494,86.75,693.22
541,390,2354,87,314,50.133239,12.478089,1125.30,26895,1334820495,87.88,634.94
542,390,2355,90,315,50.133531,12.477654,1122.40,26896,1334820496,90.69,602.75
543,390,2356,90,315,50.133826,12.477224,1119.30,26897,1334820497,90.61,632.89
544,390,2357,91,316,50.134126,12.476794,1118.20,26898,1334820498,91.08,649.63
545,390,2358,91,316,50.134424,12.476364,1116.90,26899,1334820499,91.98,618.67
546,390,2359,93,316,50.134723,12.475929,1114.60,26900,1334820500,93.54,597.12
547,390,2360,94,317,50.135021,12.475486,1111.60,26901,1334820501,94.20,676.58
548,390,2361,98,316,50.135319,12.475029,1109.20,26902,1334820502,98.65,644.35
549,390,2362,103,316,50.135614,12.474581,1105.30,26903,1334820503,103.22,688.01
550,390,2363,108,315,50.135911,12.474122,1102.10,26904,1334820504,108.92,649.85
551,390,2364,114,315,50.136206,12.473657,1098.90,26905,1334820505,114.90,646.07
552,390,2365,117,315,50.136503,12.473176,1097.00,26906,1334820506,117.20,726.99
553,390,2366,122,314,50.136793,12.472704,1093.70,26907,1334820507,122.86,711.68
554,390,2367,129,314,50.137083,12.472231,1090.30,26908,1334820508,129.11,688.65
555,390,2368,135,314,50.137373,12.471756,1086.40,26909,1334820509,135.00,771.08
556,390,2369,136,313,50.137659,12.471279,1082.00,26910,1334820510,136.64,729.92
557,390,2370,139,313,50.137943,12.470802,1077.60,26911,1334820511,139.45,705.16
558,390,2371,141,313,50.138228,12.470329,1073.30,26912,1334820512,141.17,700.43
559,390,2372,142,313,50.138509,12.469859,1068.70,26913,1334820513,142.89,745.46
560,390,2373,145,313,50.138791,12.469384,1063.40,26914,1334820514,145.93,765.43
561,390,2374,147,313,50.139071,12.468907,1057.30,26915,1334820515,147.57,725.09
562,390,2375,150,312,50.139353,12.468431,1050.80,26916,1334820516,150.58,764.70
563,390,2376,154,312,50.139638,12.467951,1043.50,26917,1334820517,154.52,723.00
564,390,2377,157,312,50.139923,12.467469,1037.10,26918,1334820518,158.00,792.14
565,390,2378,158,312,50.140204,12.466991,1030.80,26919,1334820519,158.23,742.61
566,390,2379,160,312,50.140483,12.466516,1024.80,26920,1334820520,160.69,845.00
567,390,2380,161,312,50.140758,12.466051,1019.10,26921,1334820521,161.51,842.04
568,390,2381,163,312,50.141029,12.465592,1013.70,26922,1334820522,163.15,986.69
569,390,2382,162,312,50.141294,12.465144,1009.10,26923,1334820523,162.76,879.36
570,390,2383,160,312,50.141551,12.464702,1005.00,26924,1334820524,160.77,980.31
571,390,2384,156,312,50.141799,12.464276,1001.40,26925,1334820525,156.98,918.22
572,390,2385,152,312,50.142043,12.463857,998.00,26926,1334820526,152.96,899.22
573,390,2386,148,312,50.142282,12.463444,993.50,26927,1334820527,148.94,867.56
574,390,2387,147,312,50.142519,12.463031,988.70,26928,1334820528,147.30,936.44
575,390,2388,145,312,50.142752,12.462622,983.20,26929,1334820529,145.07,892.33
576,390,2389,143,311,50.142983,12.462215,977.80,26930,1334820530,143.20,899.13
577,390,2390,142,311,50.143209,12.461812,972.70,26931,1334820531,142.73,872.54
578,390,2391,141,311,50.143434,12.461406,967.90,26932,1334820532,141.56,863.46
579,390,2392,140,311,50.143658,12.461002,962.60,26933,1334820533,140.51,940.06
580,390,2393,139,311,50.143883,12.460587,959.20,26934,1334820534,139.41,960.20
581,390,2394,138,310,50.144108,12.460166,956.30,26935,1334820535,138.12,895.28
582,390,2395,136,310,50.144334,12.459741,953.80,26936,1334820536,136.95,937.27
583,390,2396,136,309,50.144549,12.459347,946.10,26937,1334820537,136.13,844.98
584,390,2397,135,309,50.144764,12.458934,940.70,26938,1334820538,135.74,834.02
585,390,2398,133,309,50.144981,12.458526,935.70,26939,1334820539,133.67,893.50
586,390,2399,132,309,50.145199,12.458107,932.70,26940,1334820540,132.19,928.77
587,390,2400,131,309,50.145417,12.457691,930.30,26941,1334820541,131.14,898.25
588,390,2401,129,309,50.145631,12.457286,926.40,26942,1334820542,129.81,872.27
589,390,2402,128,309,50.145853,12.456864,924.70,26943,1334820543,128.44,932.79
590,390,2403,126,309,50.146059,12.456461,921.60,26944,1334820544,126.29,933.13
591,390,2404,123,309,50.146267,12.456049,919.50,26945,1334820545,123.09,944.82
592,390,2405,120,308,50.146476,12.455634,917.50,26946,1334820546,120.95,882.01
593,390,2406,116,308,50.146681,12.455227,915.40,26947,1334820547,116.96,910.38
594,390,2407,113,308,50.146886,12.454822,913.50,26948,1334820548,113.49,951.39
595,390,2408,110,308,50.147089,12.454419,911.70,26949,1334820549,110.44,1000.05
596,390,2409,107,308,50.147293,12.454017,909.80,26950,1334820550,107.24,896.19
597,390,2410,105,308,50.147497,12.453617,909.00,26951,1334820551,105.72,927.18
598,390,2411,103,308,50.147706,12.453204,910.40,26952,1334820552,103.14,876.37
599,390,2412,101,308,50.147909,12.452806,910.60,26953,1334820553,101.43,869.01
600,390,2413,98,308,50.148113,12.452407,910.90,26954,1334820554,98.65,845.35
601,390,2414,96,308,50.148318,12.452011,911.10,26955,1334820555,96.59,812.79
602,390,2415,93,308,50.148523,12.451614,911.00,26956,1334820556,93.54,809.22
603,390,2416,89,308,50.148726,12.451212,910.90,26957,1334820557,89.60,731.04
604,390,2417,87,308,50.148929,12.450809,910.70,26958,1334820558,87.88,733.41
605,390,2418,87,308,50.149134,12.450404,910.50,26959,1334820559,87.57,742.20
606,390,2419,87,308,50.149341,12.450001,910.20,26960,1334820560,87.49,740.08
607,390,2420,90,308,50.149548,12.449597,909.30,26961,1334820561,90.34,653.69
608,390,2421,95,308,50.149756,12.449189,908.40,26962,1334820562,95.18,672.44
609,390,2422,102,308,50.149966,12.448781,907.50,26963,1334820563,102.01,746.50
610,390,2423,105,308,50.150179,12.448369,907.30,26964,1334820564,105.72,810.10
611,390,2424,111,308,50.150391,12.447964,906.60,26965,1334820565,111.03,823.70
612,390,2425,109,308,50.150606,12.447561,906.10,26966,1334820566,109.39,843.46
613,390,2426,104,308,50.150823,12.447159,906.10,26967,1334820567,104.16,951.35
614,390,2427,98,309,50.151039,12.446752,905.80,26968,1334820568,98.46,938.27
615,390,2428,94,309,50.151257,12.446347,905.30,26969,1334820569,94.87,911.28
616,390,2429,88,309,50.151478,12.445939,905.50,26970,1334820570,88.70,952.80
617,390,2430,82,309,50.151696,12.445536,905.40,26971,1334820571,82.73,881.83
618,390,2431,77,309,50.151914,12.445134,905.30,26972,1334820572,77.73,879.14
619,390,2432,74,310,50.152134,12.444734,905.60,26973,1334820573,74.68,830.96
620,390,2433,70,310,50.152351,12.444332,905.80,26974,1334820574,70.16,832.52
621,390,2434,66,310,50.152571,12.443934,906.40,26975,1334820575,66.33,840.50
622,390,2435,63,310,50.152789,12.443529,908.40,26976,1334820576,63.75,774.45
