line,recs,set,old_Line,old_RECS,UsedAlt_m,Ghead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,Epoch_sec,mereni
330,329,1,330,329,80,359,50.66416200,15.59737100,465.80,28409,1434527609,331.65
330,330,1,330,330,86,0,50.66449600,15.59739700,465.90,28410,1434527610,356.72
330,331,1,330,331,91,2,50.66482900,15.59743900,465.90,28411,1434527611,163.39
330,332,1,330,332,94,4,50.66516100,15.59750100,466.00,28412,1434527612,131.79
330,333,1,330,333,96,6,50.66549300,15.59758200,465.60,28413,1434527613,108.26
330,334,1,330,334,99,8,50.66582400,15.59766900,464.90,28414,1434527614,472.28
330,335,1,330,335,101,9,50.66615600,15.59775200,464.40,28415,1434527615,206.63
330,336,1,330,336,102,9,50.66648900,15.59783400,463.70,28416,1434527616,535.55
330,337,1,330,337,102,9,50.66682200,15.59791500,462.50,28417,1434527617,318.97
330,338,1,330,338,102,9,50.66682200,15.59791500,462.50,28417,1434527617,437.86
330,339,1,330,339,102,9,50.66715500,15.59799500,461.40,28418,1434527618,307.50
330,340,1,330,340,102,8,50.66748900,15.59807000,460.10,28419,1434527619,203.79
330,341,1,330,341,99,7,50.66782400,15.59812800,458.80,28420,1434527620,11.35
330,342,1,330,342,98,5,50.66816100,15.59817300,457.60,28421,1434527621,485.92
330,343,1,330,343,97,4,50.66849800,15.59820700,456.10,28422,1434527622,480.91
330,344,1,330,344,95,4,50.66883600,15.59823700,454.70,28423,1434527623,459.10
330,345,1,330,345,93,3,50.66917400,15.59826500,453.20,28424,1434527624,79.50
330,346,1,330,346,92,3,50.66951000,15.59828800,451.90,28425,1434527625,567.99
330,347,1,330,347,90,2,50.66984500,15.59830500,450.60,28426,1434527626,572.58
330,348,1,330,348,88,2,50.67017900,15.59831900,449.40,28427,1434527627,178.44
330,349,1,330,349,88,2,50.67051100,15.59833100,448.50,28428,1434527628,185.69
330,350,1,330,350,89,1,50.67117300,15.59835000,446.50,28430,1434527630,435.32
330,351,1,330,351,91,1,50.67150200,15.59835700,445.70,28431,1434527631,1.64
330,352,1,330,352,92,1,50.67182900,15.59835800,444.90,28432,1434527632,314.83
330,353,1,330,353,94,1,50.67215200,15.59835200,444.30,28433,1434527633,340.73
330,354,1,330,354,96,360,50.67247200,15.59833800,444.10,28434,1434527634,391.49
330,355,1,330,355,98,359,50.67278800,15.59832200,443.80,28435,1434527635,354.23
330,356,1,330,356,100,358,50.67310200,15.59830500,443.30,28436,1434527636,503.90
330,357,1,330,357,101,358,50.67341400,15.59828900,442.40,28437,1434527637,408.63
330,358,1,330,358,101,358,50.67372500,15.59828000,440.70,28438,1434527638,307.29
330,359,1,330,359,100,358,50.67403400,15.59828000,438.40,28439,1434527639,49.24
330,360,1,330,360,100,359,50.67434000,15.59829100,435.90,28440,1434527640,109.32
330,361,1,330,361,98,1,50.67464300,15.59831700,433.80,28441,1434527641,169.88
330,362,1,330,362,95,2,50.67494200,15.59835800,432.50,28442,1434527642,102.13
330,363,1,330,363,93,4,50.67523800,15.59841200,431.70,28443,1434527643,204.82
330,364,1,330,364,91,6,50.67523800,15.59841200,431.70,28443,1434527643,252.37
330,365,1,330,365,90,7,50.67553000,15.59847300,430.30,28444,1434527644,356.00
330,366,1,330,366,88,7,50.67582200,15.59853700,428.70,28445,1434527645,86.06
330,367,1,330,367,86,7,50.67640100,15.59865800,424.60,28447,1434527647,375.22
330,368,1,330,368,85,7,50.67668900,15.59870400,422.90,28448,1434527648,407.13
330,369,1,330,369,85,6,50.67697700,15.59873400,421.20,28449,1434527649,49.16
330,370,1,330,370,85,5,50.67726500,15.59875300,419.40,28450,1434527650,33.84
330,371,1,330,371,86,3,50.67755200,15.59876200,417.50,28451,1434527651,379.58
330,372,1,330,372,87,2,50.67783700,15.59876600,415.40,28452,1434527652,429.29
330,373,1,330,373,87,1,50.67812000,15.59876800,413.40,28453,1434527653,82.72
330,374,1,330,374,87,0,50.67839900,15.59876400,411.50,28454,1434527654,100.19
330,375,1,330,375,86,360,50.67867500,15.59875800,409.80,28455,1434527655,150.25
330,376,1,330,376,86,359,50.67894900,15.59875100,408.30,28456,1434527656,429.19
330,377,1,330,377,86,359,50.67922000,15.59874500,406.80,28457,1434527657,48.01
330,378,1,330,378,87,359,50.67948900,15.59874300,405.20,28458,1434527658,389.89
330,379,1,330,379,88,360,50.67975700,15.59874600,403.40,28459,1434527659,273.72
330,380,1,330,380,88,0,50.68002400,15.59875400,401.90,28460,1434527660,356.39
330,381,1,330,381,88,1,50.68029000,15.59876400,400.50,28461,1434527661,331.38
330,382,1,330,382,88,1,50.68055500,15.59878300,398.90,28462,1434527662,82.57
330,383,1,330,383,88,3,50.68082100,15.59880700,396.90,28463,1434527663,352.50
330,384,1,330,384,88,3,50.68108700,15.59882900,395.00,28464,1434527664,358.22
330,385,1,330,385,88,3,50.68135300,15.59884500,393.90,28465,1434527665,303.77
330,386,1,330,386,87,3,50.68162100,15.59885400,393.20,28466,1434527666,390.18
330,387,1,330,387,86,1,50.68189100,15.59886100,392.60,28467,1434527667,379.63
330,388,1,330,388,85,1,50.68216100,15.59886600,391.90,28468,1434527668,235.02
330,389,1,330,389,84,1,50.68243400,15.59886900,391.30,28469,1434527669,119.52
330,390,1,330,390,83,0,50.68270600,15.59887700,391.30,28470,1434527670,31.90
330,391,1,330,391,83,1,50.68297800,15.59889500,391.90,28471,1434527671,174.38
330,392,1,330,392,81,2,50.68324900,15.59892100,392.20,28472,1434527672,126.32
330,393,1,330,393,77,3,50.68351900,15.59895800,391.70,28473,1434527673,74.33
330,394,1,330,394,74,4,50.68379000,15.59900100,391.30,28474,1434527674,12.86
330,395,1,330,395,73,5,50.68406000,15.59905000,390.60,28475,1434527675,64.40
330,396,1,330,396,73,6,50.68432900,15.59910700,390.00,28476,1434527676,237.66
330,397,1,330,397,74,7,50.68460100,15.59916000,390.00,28477,1434527677,302.26
330,398,1,330,398,75,7,50.68487400,15.59921400,390.70,28478,1434527678,125.74
330,399,1,330,399,76,7,50.68514700,15.59927100,391.60,28479,1434527679,339.65
330,400,1,330,400,76,7,50.68542100,15.59933000,392.40,28480,1434527680,342.00
330,401,1,330,401,78,8,50.68569800,15.59938700,392.90,28481,1434527681,374.48
330,402,1,330,402,79,7,50.68597800,15.59943900,393.70,28482,1434527682,388.74
330,403,1,330,403,81,7,50.68626000,15.59948700,394.20,28483,1434527683,26.03
330,404,1,330,404,80,6,50.68654400,15.59953300,394.40,28484,1434527684,124.41
330,405,1,330,405,80,6,50.68682700,15.59957800,394.50,28485,1434527685,260.47
330,406,1,330,406,78,6,50.68711100,15.59962200,394.60,28486,1434527686,195.88
330,407,1,330,407,76,5,50.68739400,15.59966600,394.80,28487,1434527687,301.67
330,408,1,330,408,74,5,50.68767700,15.59971000,394.70,28488,1434527688,139.01
330,409,1,330,409,73,6,50.68796100,15.59975500,394.50,28489,1434527689,280.14
330,410,1,330,410,70,6,50.68824700,15.59979500,394.40,28490,1434527690,383.93
330,411,1,330,411,68,5,50.68853600,15.59982800,394.40,28491,1434527691,382.80
330,412,1,330,412,66,4,50.68882700,15.59985400,394.20,28492,1434527692,298.66
330,413,1,330,413,64,4,50.68911900,15.59987400,393.90,28493,1434527693,192.21
330,414,1,330,414,63,3,50.68941400,15.59989100,394.40,28494,1434527694,434.79
330,415,1,330,415,62,2,50.68970900,15.59991000,395.30,28495,1434527695,82.42
330,416,1,330,416,61,2,50.69000600,15.59992800,396.70,28496,1434527696,252.33
330,417,1,330,417,61,2,50.69030400,15.59994200,398.40,28497,1434527697,121.92
330,418,1,330,418,61,2,50.69060200,15.59994900,400.40,28498,1434527698,210.98
330,419,1,330,419,62,1,50.69090300,15.59995500,402.50,28499,1434527699,402.04
330,420,1,330,420,64,1,50.69120600,15.59996200,404.30,28500,1434527700,302.56
330,421,1,330,421,67,1,50.69151200,15.59996600,405.90,28501,1434527701,37.41
330,422,1,330,422,71,1,50.69182100,15.59996800,407.30,28502,1434527702,278.33
330,423,1,330,423,73,0,50.69213400,15.59996700,408.30,28503,1434527703,11.54
330,424,1,330,424,77,360,50.69245100,15.59996500,408.70,28504,1434527704,200.70
330,425,1,330,425,81,360,50.69277200,15.59996100,408.80,28505,1434527705,347.22
330,426,1,330,426,85,360,50.69309800,15.59995700,409.00,28506,1434527706,205.38
330,427,1,330,427,87,359,50.69342600,15.59995900,409.40,28507,1434527707,257.59
330,428,1,330,428,90,360,50.69375700,15.59997100,409.90,28508,1434527708,258.92
330,429,1,330,429,93,1,50.69409200,15.59998900,410.30,28509,1434527709,47.06
330,430,1,330,430,95,2,50.69442900,15.60001200,410.50,28510,1434527710,340.01
330,431,1,330,431,97,2,50.69476900,15.60004000,410.60,28511,1434527711,138.76
330,432,1,330,432,98,3,50.69511100,15.60007100,410.90,28512,1434527712,215.44
330,433,1,330,433,99,3,50.69545700,15.60010300,411.70,28513,1434527713,111.04
330,434,1,330,434,100,3,50.69580400,15.60013500,412.70,28514,1434527714,57.04
330,435,1,330,435,102,3,50.69615500,15.60017100,414.10,28515,1434527715,158.24
330,436,1,330,436,103,4,50.69650900,15.60020900,415.70,28516,1434527716,68.06
330,437,1,330,437,106,4,50.69686600,15.60024700,417.20,28517,1434527717,28.43
330,438,1,330,438,109,4,50.69722700,15.60028300,419.20,28518,1434527718,269.88
330,439,1,330,439,111,4,50.69759000,15.60032300,421.30,28519,1434527719,18.65
330,440,1,330,440,113,4,50.69795300,15.60037100,423.00,28520,1434527720,45.78
330,441,1,330,441,114,4,50.69831700,15.60042100,424.10,28521,1434527721,389.24
330,442,1,330,442,116,5,50.69868100,15.60046900,424.70,28522,1434527722,72.23
330,443,1,330,443,117,5,50.69904500,15.60051900,424.80,28523,1434527723,31.63
330,444,1,330,444,116,5,50.69940900,15.60056700,424.80,28524,1434527724,383.32
330,445,1,330,445,116,5,50.69977300,15.60061600,424.80,28525,1434527725,54.09
330,446,1,330,446,115,5,50.70013500,15.60066700,425.10,28526,1434527726,417.08
330,447,1,330,447,114,5,50.70049700,15.60071600,425.40,28527,1434527727,168.30
330,448,1,330,448,112,5,50.70085700,15.60076200,425.50,28528,1434527728,193.57
330,449,1,330,449,111,5,50.70121800,15.60080600,425.60,28529,1434527729,329.16
330,450,1,330,450,111,5,50.70157700,15.60084400,425.40,28530,1434527730,382.78
330,451,1,330,451,109,4,50.70193500,15.60087900,425.10,28531,1434527731,428.11
330,452,1,330,452,107,3,50.70229100,15.60091100,425.10,28532,1434527732,249.43
330,453,1,330,453,106,3,50.70264500,15.60094300,425.80,28533,1434527733,367.91
330,454,1,330,454,105,3,50.70299800,15.60097500,427.20,28534,1434527734,103.75
330,455,1,330,455,103,3,50.70334900,15.60101100,428.70,28535,1434527735,394.65
330,456,1,330,456,102,3,50.70369800,15.60105000,430.00,28536,1434527736,406.35
330,457,1,330,457,101,4,50.70404600,15.60108400,431.80,28537,1434527737,419.82
330,458,1,330,458,101,4,50.70439200,15.60111100,433.90,28538,1434527738,188.33
330,459,1,330,459,102,3,50.70473700,15.60113200,435.50,28539,1434527739,177.37
330,460,1,330,460,103,2,50.70508200,15.60115100,436.40,28540,1434527740,175.12
330,461,1,330,461,106,2,50.70542700,15.60116700,436.50,28541,1434527741,376.88
330,462,1,330,462,108,2,50.70577300,15.60117900,436.00,28542,1434527742,24.48
330,463,1,330,463,110,1,50.70611900,15.60118700,435.00,28543,1434527743,84.80
330,464,1,330,464,114,1,50.70646400,15.60119300,433.80,28544,1434527744,349.44
330,465,1,330,465,116,1,50.70680900,15.60119400,432.60,28545,1434527745,147.28
330,466,1,330,466,116,0,50.70715300,15.60118900,432.10,28546,1434527746,277.65
330,467,1,330,467,115,360,50.70749500,15.60118000,431.70,28547,1434527747,126.29
330,468,1,330,468,115,359,50.70783500,15.60116700,431.20,28548,1434527748,311.61
330,469,1,330,469,113,359,50.70817200,15.60115000,430.40,28549,1434527749,296.17
330,470,1,330,470,111,359,50.70850600,15.60112500,430.10,28550,1434527750,273.55
330,471,1,330,471,109,358,50.70883500,15.60108900,429.80,28551,1434527751,14.14
330,472,1,330,472,108,357,50.70916100,15.60104900,429.60,28552,1434527752,240.73
330,473,1,330,473,106,355,50.70948500,15.60101500,429.60,28553,1434527753,197.33
330,474,1,330,474,105,356,50.70980600,15.60098700,429.70,28554,1434527754,293.58
330,475,1,330,475,104,357,50.71012500,15.60096600,429.50,28555,1434527755,341.82
330,476,1,330,476,103,357,50.71044200,15.60095100,429.10,28556,1434527756,127.65
330,477,1,330,477,103,358,50.71075600,15.60094600,428.70,28557,1434527757,174.51
330,478,1,330,478,101,359,50.71106800,15.60096100,428.20,28558,1434527758,117.48
330,479,1,330,479,99,0,50.71137400,15.60099500,427.30,28559,1434527759,298.83
330,480,1,330,480,97,3,50.71167700,15.60104200,426.10,28560,1434527760,91.54
330,481,1,330,481,96,5,50.71197900,15.60109600,424.50,28561,1434527761,271.91
330,482,1,330,482,95,6,50.71227900,15.60115700,423.00,28562,1434527762,390.48
330,483,1,330,483,93,7,50.71258000,15.60122400,421.70,28563,1434527763,403.55
330,484,1,330,484,91,8,50.71288000,15.60129600,420.60,28564,1434527764,70.03
330,485,1,330,485,88,8,50.71317900,15.60137500,419.20,28565,1434527765,86.42
330,486,1,330,486,88,10,50.71347900,15.60145900,417.60,28566,1434527766,336.89
330,487,1,330,487,86,10,50.71378000,15.60153900,416.00,28567,1434527767,176.56
330,488,1,330,488,85,10,50.71408100,15.60161400,414.20,28568,1434527768,141.56
330,489,1,330,489,83,9,50.71438100,15.60167900,412.30,28569,1434527769,378.20
330,490,1,330,490,82,8,50.71468300,15.60173300,411.10,28570,1434527770,127.08
330,491,1,330,491,79,7,50.71498500,15.60178100,410.50,28571,1434527771,349.14
330,492,1,330,492,76,6,50.71528600,15.60181900,410.40,28572,1434527772,358.64
330,493,1,330,493,73,5,50.71558900,15.60185200,411.00,28573,1434527773,4.48
330,494,1,330,494,69,4,50.71589000,15.60188300,411.70,28574,1434527774,361.78
330,495,1,330,495,68,4,50.71619100,15.60191100,412.00,28575,1434527775,99.89
330,496,1,330,496,66,3,50.71649000,15.60194100,412.30,28576,1434527776,400.14
330,497,1,330,497,67,3,50.71678800,15.60197000,412.50,28577,1434527777,378.66
330,498,1,330,498,67,4,50.71708300,15.60199700,413.20,28578,1434527778,287.78
330,499,1,330,499,67,3,50.71737600,15.60202300,414.30,28579,1434527779,167.16
330,500,1,330,500,68,3,50.71766700,15.60204600,415.70,28580,1434527780,89.07
330,501,1,330,501,69,3,50.71795500,15.60207000,417.30,28581,1434527781,114.85
330,502,1,330,502,69,3,50.71824000,15.60209300,418.80,28582,1434527782,98.03
330,503,1,330,503,70,3,50.71852400,15.60211300,420.10,28583,1434527783,205.62
330,504,1,330,504,71,3,50.71880700,15.60212900,421.20,28584,1434527784,188.79
330,505,1,330,505,72,2,50.71909000,15.60214400,422.10,28585,1434527785,309.52
330,506,1,330,506,73,2,50.71937100,15.60215600,423.00,28586,1434527786,51.11
330,507,1,330,507,73,2,50.71965300,15.60216300,424.00,28587,1434527787,87.05
330,508,1,330,508,74,1,50.71993400,15.60216700,425.10,28588,1434527788,190.22
330,509,1,330,509,74,1,50.72021500,15.60216900,426.10,28589,1434527789,393.68
330,510,1,330,510,74,0,50.72049500,15.60216900,426.80,28590,1434527790,21.74
330,511,1,330,511,75,0,50.72077500,15.60216600,427.90,28591,1434527791,140.84
330,512,1,330,512,75,360,50.72105500,15.60215900,429.80,28592,1434527792,262.26
320,513,1,320,513,75,359,50.72133500,15.60215100,431.90,28593,1434527793,167.43
300,514,1,300,514,76,359,50.72161500,15.60214200,433.70,28594,1434527794,111.91
300,515,1,300,515,77,359,50.72189300,15.60213300,435.40,28595,1434527795,243.80
300,516,1,300,516,79,359,50.72217200,15.60213100,437.40,28596,1434527796,13.95
300,517,1,300,517,80,359,50.72244900,15.60213800,439.20,28597,1434527797,194.35
300,518,1,300,518,81,1,50.72272600,15.60214600,440.60,28598,1434527798,36.09
300,519,1,300,519,83,1,50.72300300,15.60216000,442.30,28599,1434527799,362.58
300,520,1,300,520,85,1,50.72328100,15.60219500,444.40,28600,1434527800,330.30
300,521,1,300,521,87,3,50.72355600,15.60225700,446.60,28601,1434527801,342.35
300,522,1,300,522,88,7,50.72383000,15.60234600,448.80,28602,1434527802,289.09
300,523,1,300,523,90,10,50.72410100,15.60245100,450.30,28603,1434527803,236.22
300,524,1,300,524,93,13,50.72437100,15.60255700,451.30,28604,1434527804,88.66
300,525,1,300,525,96,14,50.72464400,15.60264500,452.20,28605,1434527805,21.30
300,526,1,300,526,98,13,50.72492100,15.60269900,452.40,28606,1434527806,340.88
300,527,1,300,527,100,9,50.72520100,15.60270400,451.90,28607,1434527807,108.62
300,528,1,300,528,102,3,50.72548100,15.60265200,450.80,28608,1434527808,328.28
300,529,1,300,529,105,357,50.72575400,15.60253600,449.60,28609,1434527809,310.97
300,530,1,300,530,107,349,50.72601300,15.60235900,448.70,28610,1434527810,353.69
300,531,1,300,531,108,340,50.72625000,15.60212900,448.20,28611,1434527811,372.52
300,532,1,300,532,109,332,50.72646300,15.60185400,448.40,28612,1434527812,209.54
300,533,1,300,533,108,325,50.72664800,15.60154200,448.90,28613,1434527813,77.18
300,534,1,300,534,107,317,50.72680200,15.60119800,449.30,28614,1434527814,172.29
300,535,1,300,535,107,302,50.72692800,15.60083000,449.50,28615,1434527815,378.43
300,536,1,300,536,108,302,50.72702800,15.60044600,449.80,28616,1434527816,26.61
300,537,1,300,537,109,295,50.72709800,15.60005100,450.40,28617,1434527817,269.31
300,538,1,300,538,108,289,50.72713000,15.59965100,450.70,28618,1434527818,89.21
300,539,1,300,539,109,282,50.72712000,15.59925500,450.70,28619,1434527819,186.45
300,540,1,300,540,109,273,50.72706600,15.59887200,450.60,28620,1434527820,60.10
300,541,1,300,541,110,263,50.72697100,15.59851100,450.20,28621,1434527821,150.37
300,542,1,300,542,112,252,50.72683700,15.59817800,449.60,28622,1434527822,90.01
300,543,1,300,543,116,243,50.72666900,15.59788100,448.80,28623,1434527823,309.52
300,544,1,300,544,118,233,50.72647300,15.59762800,447.80,28624,1434527824,171.74
300,545,1,300,545,121,224,50.72625400,15.59743000,446.90,28625,1434527825,327.03
300,546,1,300,546,123,214,50.72602000,15.59729400,446.40,28626,1434527826,206.61
300,547,1,300,547,125,205,50.72577900,15.59722100,445.90,28627,1434527827,320.00
300,548,1,300,548,125,195,50.72553700,15.59720800,445.40,28628,1434527828,301.66
300,549,1,300,549,125,186,50.72529800,15.59725500,444.90,28629,1434527829,190.32
300,550,1,300,550,125,177,50.72506500,15.59735900,444.00,28630,1434527830,139.14
300,551,1,300,551,125,168,50.72483000,15.59748700,443.30,28631,1434527831,179.89
300,552,1,300,552,124,162,50.72459100,15.59762300,442.80,28632,1434527832,151.02
300,553,1,300,553,122,162,50.72434700,15.59776300,441.90,28633,1434527833,120.73
300,554,1,300,554,118,161,50.72409700,15.59789600,440.70,28634,1434527834,151.86
300,555,1,300,555,114,161,50.72383900,15.59800400,439.50,28635,1434527835,302.35
300,556,1,300,556,110,164,50.72357500,15.59808000,438.50,28636,1434527836,173.80
300,557,1,300,557,107,168,50.72330700,15.59813300,437.50,28637,1434527837,274.40
300,558,1,300,558,105,172,50.72303300,15.59817500,436.10,28638,1434527838,26.83
300,559,1,300,559,101,174,50.72275300,15.59821600,434.40,28639,1434527839,368.07
300,560,1,300,560,97,174,50.72246800,15.59825000,432.90,28640,1434527840,216.43
300,561,1,300,561,94,175,50.72217800,15.59827300,432.40,28641,1434527841,69.08
300,562,1,300,562,93,176,50.72188400,15.59828300,432.40,28642,1434527842,352.11
300,563,1,300,563,92,178,50.72158700,15.59827900,431.80,28643,1434527843,359.31
300,564,1,300,564,91,180,50.72128800,15.59826600,431.10,28644,1434527844,240.95
300,565,1,300,565,91,181,50.72098600,15.59824700,430.20,28645,1434527845,60.45
300,566,1,300,566,90,182,50.72068300,15.59822300,429.20,28646,1434527846,404.49
300,567,1,300,567,90,183,50.72037800,15.59819600,428.10,28647,1434527847,300.58
300,568,1,300,568,88,183,50.72007300,15.59816800,426.70,28648,1434527848,247.09
